position,token,surprisal_bits,category
1402, consensus,5.000652313232422,boilerplate
1403, in,4.505261421203613,boilerplate
1404, the,0.2818564772605896,boilerplate
1405, literature,0.7279394268989563,boilerplate
1406, regarding,0.9319818019866943,boilerplate
1407, the,0.5601681470870972,boilerplate
1408, use,3.1781508922576904,boilerplate
1409, of,0.0074241021648049355,boilerplate
1410, steroids,8.708083152770996,boilerplate
1411, or,3.696956157684326,boilerplate
1412, proph,5.127562046051025,boilerplate
1413,yl,5.15947021995089e-06,boilerplate
1414,actic,0.049419671297073364,boilerplate
1415, antibiotics,0.041723646223545074,boilerplate
1416, in,1.4030019044876099,boilerplate
1417, patients,4.471107006072998,boilerplate
1418, with,0.02598741464316845,boilerplate
1419, retro,0.05716843158006668,clinical_entity
1420,ph,2.751719648586004e-06,boilerplate
1421,ary,0.0001458339102100581,boilerplate
1422,nge,1.7198263435602712e-07,boilerplate
1423,al,-0.0,boilerplate
1424, ha,0.006641621235758066,boilerplate
1425,emat,0.40585052967071533,clinical_entity
1426,oma,0.00211709993891418,boilerplate
1427,".

",1.467667579650879,boilerplate
1428,Conclusion,5.392984390258789,boilerplate
1429,"

",0.0034213182516396046,boilerplate
1430,R,1.281011939048767,boilerplate
1431,etro,9.458736167289317e-05,clinical_entity
1432,ph,5.159478746463719e-07,boilerplate
1433,ary,5.331452484824695e-06,boilerplate
1434,nge,-0.0,boilerplate
1435,al,-0.0,boilerplate
1436, ha,0.0020863600075244904,boilerplate
1437,emat,0.038000982254743576,clinical_entity
1438,oma,0.00026087407604791224,boilerplate
1439, should,6.131443023681641,boilerplate
1440, be,0.013506694696843624,boilerplate
1441, considered,0.14085876941680908,boilerplate
1442, in,0.37409132719039917,boilerplate
1443, ant,4.236632347106934,boilerplate
1444,ico,-0.0,boilerplate
1445,ag,-0.0,boilerplate
1446,ulated,5.778501508757472e-05,boilerplate
1447, patients,0.002012168988585472,boilerplate
1448, presenting,1.7892138957977295,boilerplate
1449, with,0.018308524042367935,boilerplate
1450, abrupt,10.750506401062012,boilerplate
1451, respiratory,3.6427338123321533,clinical_entity
1452, distress,2.903430938720703,boilerplate
1453, after,3.3739123344421387,boilerplate
1454, minor,0.7684080004692078,boilerplate
1455, head,5.28667688369751,clinical_entity
1456, trauma,0.3004578649997711,boilerplate
1457,.,0.5043631792068481,boilerplate
1458, It,3.890986442565918,boilerplate
1459, can,4.207513332366943,boilerplate
1460, result,6.533576965332031,boilerplate
1461, in,0.10279669612646103,boilerplate
1462, air,3.11692476272583,boilerplate
1463,way,5.0905968237202615e-05,boilerplate
1464, obstruction,0.8609601259231567,boilerplate
1465,",",3.480989933013916,boilerplate
1466, which,2.4983110427856445,boilerplate
1467, can,2.7504961490631104,boilerplate
1468, be,0.21068412065505981,boilerplate
1469, life,0.36356693506240845,boilerplate
1470, threatening,1.4076530933380127,boilerplate
1471,.,0.5338117480278015,boilerplate
1472, Urg,7.1766486167907715,boilerplate
1473,ent,0.000136031856527552,boilerplate
1474, assessment,5.036813735961914,boilerplate
1475, for,7.61756706237793,boilerplate
1476, int,6.337349891662598,boilerplate
1477,ub,-0.0,boilerplate
1478,ation,1.2554678505694028e-05,clinical_entity
1479, and,1.1307238340377808,boilerplate
1480, ventilation,9.51909065246582,clinical_entity
1481, is,0.8957521915435791,boilerplate
1482, essential,2.264374017715454,boilerplate
1483,.,0.641534149646759,boilerplate
1484, Correction,13.47639274597168,boilerplate
1485, of,0.010510007850825787,boilerplate
1486, the,1.7894670963287354,boilerplate
1487, IN,2.163111686706543,boilerplate
1488,R,5.503434294951148e-06,boilerplate
1489, with,2.796546459197998,boilerplate
1490, vitamin,1.159104347229004,clinical_entity
1491, K,0.00019776647968683392,boilerplate
1492, and,0.22376973927021027,boilerplate
1493, Pro,12.478337287902832,boilerplate
1494,th,0.00019277965475339442,boilerplate
1495,rom,-0.0,boilerplate
1496,bin,-0.0,boilerplate
1497, Complex,0.03175049647688866,clinical_entity
1498, Concent,0.030344005674123764,clinical_entity
1499,rates,0.4098808169364929,clinical_entity
1500, is,0.8601763844490051,boilerplate
1501, essential,2.8328464031219482,boilerplate
1502,".
",12.577768325805664,boilerplate
